FID_,WZ11CD,POINT_X,POINT_Y,All_categ,km0_2,km2_5,km5_10,km10_20,km20_30,km30_40,km40_60,km60_over,home_work,Not_fixed,Total_km,Average_km
,E33050852,359299.135000000010000,172335.899999999990000,973,132,273,177,149,58,44,51,43,22,24,14856.700000000001000,16.000000000000000
,E33050853,359754.267999999980000,173183.283000000000000,460,92,178,91,34,17,2,10,13,12,11,4309.300000000000200,9.900000000000000
,E33050850,359617.409999999970000,173232.594000000010000,479,81,131,74,55,14,11,9,10,45,49,4536.399999999999600,11.800000000000001
,E33050851,359541.592000000000000,172255.185999999990000,450,69,135,112,51,22,8,5,5,17,26,3789.400000000000100,9.300000000000001
,E33045678,358117.581000000010000,181104.127000000010000,472,60,165,119,78,23,13,8,6,0,0,4479.899999999999600,9.500000000000000
,E33045679,357637.022000000000000,180840.609999999990000,290,30,103,70,49,13,3,3,2,11,6,2385.599999999999900,8.699999999999999
,E33050858,361086.139000000020000,173949.201000000000000,347,85,60,19,6,2,1,0,2,85,87,932.500000000000000,5.300000000000000
,E33047236,373736.711000000010000,164836.676000000010000,433,115,62,61,109,25,3,7,3,29,19,3679.500000000000000,9.600000000000000
,E33047237,373768.115999999980000,164294.407000000010000,395,175,47,37,58,5,1,2,8,29,33,3028.500000000000000,9.100000000000000
,E33047234,373133.038000000000000,164149.958000000010000,283,72,16,13,25,2,1,0,0,73,81,641.500000000000000,5.000000000000000
,E33047235,373301.075000000010000,164734.057000000000000,313,59,24,27,92,12,9,6,4,44,36,3012.699999999999800,12.900000000000000
,E33047232,375545.201999999990000,164494.969000000010000,249,62,55,19,44,5,3,0,3,46,12,1637.599999999999900,8.600000000000000
,E33047233,373430.705000000020000,164116.814000000010000,302,67,34,21,18,7,1,0,1,88,65,1032.300000000000000,6.900000000000000
,E33047230,376629.749000000010000,164456.144000000000000,224,26,58,24,45,7,1,2,1,49,11,1491.300000000000000,9.100000000000000
,E33047231,375921.891000000000000,164899.772000000000000,310,46,56,36,61,15,2,7,9,65,13,3760.900000000000100,16.199999999999999
,E33047406,357602.185999999990000,174443.212999999990000,231,34,30,45,20,8,3,1,2,51,37,1328.099999999999900,9.300000000000001
,E33047487,357743.947999999970000,171475.904000000010000,323,77,85,60,26,11,2,2,2,27,31,1786.500000000000000,6.700000000000000
,E33047407,357600.734000000000000,174553.954999999990000,374,88,76,54,44,23,16,2,14,39,18,4008.099999999999900,12.600000000000000
,E33047486,357593.223000000000000,171872.755999999990000,784,185,200,140,80,21,13,8,21,62,54,7538.199999999999800,11.300000000000001
,E33047404,357845.639000000020000,174792.016999999990000,234,36,45,25,17,0,1,0,2,77,31,907.799999999999950,7.200000000000000
,E33047485,357524.523999999980000,171596.401000000010000,324,101,65,51,19,2,2,1,4,46,33,1483.300000000000000,6.100000000000000
,E33047405,358169.929999999990000,174532.094000000010000,235,66,28,22,13,4,2,0,1,61,38,812.700000000000050,6.000000000000000
,E33047484,356931.831999999990000,171392.310999999990000,560,79,117,116,103,37,12,12,26,26,32,8099.000000000000000,16.100000000000001
,E33047402,357477.743000000020000,174759.980000000010000,637,130,198,108,69,33,12,9,9,44,25,5296.500000000000000,9.300000000000001
,E33047483,356346.527000000000000,171703.198000000000000,712,147,194,172,67,32,10,7,13,37,33,6267.399999999999600,9.800000000000001
,E33047403,358274.228999999990000,174016.995000000000000,428,92,139,58,23,7,5,2,4,63,35,2285.400000000000100,6.900000000000000
,E33047358,360737.010000000010000,175794.258999999990000,499,103,126,80,29,9,10,6,4,60,72,2803.300000000000200,7.600000000000000
,E33047520,362576.550999999980000,169930.932000000000000,594,92,185,133,97,28,7,11,7,13,21,5587.000000000000000,10.000000000000000
,E33047359,360365.766000000000000,175277.196999999990000,425,85,105,30,8,3,5,4,0,67,118,1192.099999999999900,5.000000000000000
,E33047521,361787.645000000020000,170113.410000000000000,362,55,74,33,32,7,3,3,3,76,76,2361.599999999999900,11.199999999999999
,E33047736,370665.918000000010000,182480.261999999990000,542,247,41,59,61,4,4,6,4,67,49,2822.300000000000200,6.600000000000000
,E33047737,371273.765000000010000,182056.484999999990000,276,88,10,42,47,7,2,4,2,29,45,1788.000000000000000,8.900000000000000
,E33047734,371373.565999999990000,181864.901000000010000,348,100,11,17,28,4,5,2,11,74,96,4142.699999999999800,23.300000000000001
,E33047735,370488.281000000020000,181667.924000000000000,449,150,79,21,9,0,0,0,0,87,103,615.700000000000050,2.400000000000000
,E33047732,361514.978999999990000,183439.934000000010000,1230,89,112,336,269,74,84,78,114,37,37,39908.900000000001000,34.500000000000000
,E33047733,362905.288000000000000,180813.654000000010000,456,319,27,13,6,1,0,2,0,48,40,652.500000000000000,1.800000000000000
,E33047528,357457.669999999980000,170117.168999999990000,327,82,69,40,31,14,3,0,5,40,43,2286.500000000000000,9.400000000000000
,E33047730,361944.017999999980000,183299.897000000000000,531,70,54,147,84,26,24,15,11,39,61,6136.500000000000000,14.199999999999999
,E33047529,357024.411000000020000,169095.052000000000000,467,92,73,70,40,12,1,1,2,85,91,1972.599999999999900,6.800000000000000
,E33047731,362685.430999999980000,180886.972000000010000,393,91,32,37,20,1,3,3,0,116,90,926.299999999999950,5.000000000000000
,E33047738,360553.120999999980000,181295.557000000000000,399,92,75,61,50,12,14,6,2,42,45,2602.400000000000100,8.300000000000001
,E33047739,359999.700000000010000,181552.301000000010000,370,105,36,46,36,7,7,2,6,54,71,1915.900000000000100,7.800000000000000
,E33045454,374863.825000000010000,164979.799000000000000,252,75,48,24,79,11,4,5,5,1,0,2686.199999999999800,10.699999999999999
,E33045455,375052.056999999970000,164927.212999999990000,566,125,107,40,196,44,6,18,29,1,0,9092.600000000000400,16.100000000000001
,E33045452,375111.521000000010000,165229.016000000000000,385,125,79,31,77,18,9,13,21,10,2,6015.399999999999600,16.100000000000001
,E33045453,374956.583999999970000,164922.946999999990000,241,68,58,19,80,5,2,1,6,2,0,2835.300000000000200,11.900000000000000
,E33045450,375019.516000000000000,164968.522999999990000,266,79,54,31,83,4,5,2,6,2,0,2695.800000000000200,10.199999999999999
,E33045451,374916.159999999970000,164915.317000000010000,299,90,43,22,92,18,3,5,25,1,0,6554.699999999999800,22.000000000000000
,E33045626,359132.938000000020000,168120.828000000010000,603,79,149,217,95,32,5,6,13,3,4,6650.100000000000400,11.199999999999999
,E33045627,359039.208999999970000,167439.312000000010000,815,91,105,170,242,58,38,45,53,3,10,18684.900000000001000,23.300000000000001
,E33045624,359553.988000000010000,172028.706000000010000,618,78,230,134,90,35,10,9,18,6,8,6729.500000000000000,11.100000000000000
,E33045625,358857.690000000000000,168229.529000000010000,360,39,76,114,71,31,7,15,7,0,0,5085.000000000000000,14.100000000000000
,E33045622,360661.825000000010000,175087.101000000000000,257,41,76,59,20,8,1,8,4,18,22,2133.400000000000100,9.800000000000001
,E33045623,360977.623000000020000,175111.677000000000000,1351,388,475,288,77,33,34,23,29,4,0,11717.400000000000000,8.699999999999999
,E33045620,359479.973000000000000,173404.060000000000000,1604,447,537,417,107,23,26,21,21,3,2,11680.299999999999000,7.300000000000000
,E33045458,374945.484999999990000,165092.089000000010000,523,201,117,34,114,20,8,7,9,11,2,4867.000000000000000,9.500000000000000
,E33045621,359822.074000000020000,173602.750999999990000,244,39,86,77,19,9,0,4,2,3,5,1909.800000000000000,8.100000000000000
,E33045459,374939.870000000000000,164873.130999999990000,469,128,133,43,124,23,5,8,5,0,0,4313.399999999999600,9.199999999999999
,E33045628,348692.207999999980000,168839.818999999990000,412,56,62,104,120,21,1,0,2,32,14,3475.699999999999800,9.500000000000000
,E33045629,352927.864999999990000,167929.416000000000000,240,6,23,62,66,5,6,2,0,48,22,1850.900000000000100,10.900000000000000
,E33047097,358762.412000000010000,172990.728999999990000,461,128,141,56,45,24,14,19,29,5,0,7437.500000000000000,16.300000000000001
,E33047096,358735.504000000020000,173047.347000000010000,247,36,81,59,34,5,5,10,14,1,2,4101.000000000000000,16.800000000000001
,E33045654,332147.380000000000000,161204.709000000000000,783,255,314,93,54,38,13,0,6,8,2,5401.199999999999800,7.000000000000000
,E33045655,331777.272999999990000,161043.087000000000000,334,126,96,36,16,14,6,11,2,21,6,2083.199999999999800,6.800000000000000
,E33045652,331911.215000000030000,161278.984999999990000,236,87,78,22,10,10,7,2,4,11,5,1911.800000000000000,8.699999999999999
,E33045653,331853.984000000000000,161494.340000000000000,779,245,272,110,72,29,29,8,11,2,1,6709.600000000000400,8.600000000000000
,E33047846,365630.240999999980000,171020.353999999990000,372,123,71,30,25,1,1,1,0,69,51,969.500000000000000,3.800000000000000
,E33045448,375129.987000000020000,164974.912000000010000,520,157,134,60,126,16,5,16,5,0,1,4644.300000000000200,8.900000000000000
,E33045650,332015.065000000000000,161171.111000000000000,618,125,167,58,128,73,43,14,10,0,0,7937.899999999999600,12.800000000000001
,E33047847,365911.136000000000000,170994.795000000010000,428,98,61,23,17,7,1,0,3,116,102,1106.099999999999900,5.300000000000000
,E33045449,375037.313000000020000,164740.755000000000000,346,103,79,43,86,20,3,4,7,0,1,3609.099999999999900,10.500000000000000
,E33045651,331970.018999999970000,161203.122000000000000,270,59,86,25,50,29,19,1,1,0,0,2727.599999999999900,10.100000000000000
,E33047844,363856.112000000020000,171694.043999999990000,486,119,106,72,32,15,4,6,2,71,59,2471.099999999999900,6.900000000000000
,E33047845,366111.163000000000000,171402.693999999990000,424,30,5,5,8,0,0,3,1,170,202,390.199999999999990,7.500000000000000
,E33047842,365492.619000000010000,172429.909000000010000,506,145,94,62,21,6,3,3,3,90,79,2256.000000000000000,6.700000000000000
,E33047843,363888.152999999990000,171129.326999999990000,317,33,44,35,15,6,2,1,18,74,89,3285.699999999999800,21.300000000000001
,E33047840,364339.650000000020000,172256.120000000000000,601,154,141,98,40,3,2,6,6,69,82,3634.800000000000200,8.100000000000000
,E33045658,332405.946000000000000,158584.981000000000000,2034,378,593,442,278,185,83,26,22,22,5,21496.799999999999000,10.699999999999999
,E33045659,333354.016999999990000,160704.062999999990000,1015,400,378,37,95,33,18,10,10,15,19,7092.899999999999600,7.200000000000000
,E33047848,367181.995000000000000,171120.889000000000000,437,118,55,34,19,2,3,2,4,102,98,1253.599999999999900,5.300000000000000
,E33047087,359267.412000000010000,173679.981999999990000,558,124,225,95,38,15,21,8,19,4,9,5878.699999999999800,10.800000000000001
,E33047086,359387.510000000010000,173659.932999999990000,517,86,182,93,55,21,18,16,34,5,7,8964.299999999999300,17.800000000000001
,E33047085,358416.555999999980000,172724.570000000010000,533,104,182,118,65,15,17,10,22,0,0,8246.700000000000700,15.500000000000000
,E33047084,358396.838999999980000,172878.758999999990000,389,99,126,67,48,16,7,8,7,5,6,3604.900000000000100,9.500000000000000
,E33047082,358462.943000000030000,172682.625000000000000,1582,351,481,403,183,70,27,37,30,0,0,16181.000000000000000,10.199999999999999
,E33047081,358441.688000000020000,172926.567000000010000,699,150,150,90,71,27,12,19,171,4,5,36126.199999999997000,52.399999999999999
,E33047080,358506.135000000010000,172820.706999999990000,225,51,63,57,23,5,5,3,9,5,4,2542.500000000000000,11.800000000000001
,E33047216,378994.786000000020000,167159.389000000000000,269,12,19,47,63,10,3,2,4,73,36,2390.800000000000200,14.900000000000000
,E33047297,356941.157000000010000,178909.401000000010000,322,57,54,69,30,10,4,0,0,41,57,1493.099999999999900,6.700000000000000
,E33047217,377980.950000000010000,159623.864999999990000,326,22,19,65,31,10,5,0,11,126,37,2854.599999999999900,17.500000000000000
,E33047296,357645.895000000020000,179468.508000000000000,364,66,46,40,17,5,3,0,1,82,104,1100.000000000000000,6.200000000000000
,E33047214,371277.298000000010000,157043.793999999990000,460,45,32,91,79,22,5,5,15,125,41,5185.199999999999800,17.600000000000001
,E33047295,365809.043999999990000,154057.480000000010000,430,111,45,30,50,7,1,3,3,79,101,1732.400000000000100,6.900000000000000
,E33047215,377584.685000000000000,166264.663999999990000,318,40,39,37,43,11,1,1,4,100,42,2058.199999999999800,11.699999999999999
,E33047294,366213.800999999980000,154025.726000000000000,281,87,39,19,71,12,3,1,3,22,24,1947.900000000000100,8.300000000000001
,E33047212,377732.882999999970000,168068.777999999990000,375,49,25,41,37,12,1,1,5,141,63,1923.099999999999900,11.199999999999999
,E33047293,366665.851000000020000,153605.746000000010000,481,75,42,32,114,19,5,2,3,110,79,2933.300000000000200,10.000000000000000
,E33047213,377372.599999999980000,162076.845999999990000,486,51,115,70,77,14,6,5,6,102,40,3718.500000000000000,10.800000000000001
,E33047292,367785.824000000020000,154241.087000000000000,357,56,27,5,12,4,1,0,5,108,139,831.399999999999980,7.600000000000000
,E33047089,358787.060000000000000,173152.141999999990000,917,117,303,284,122,40,14,15,11,4,7,8651.000000000000000,9.500000000000000
,E33047210,373692.527000000000000,165231.848000000000000,567,116,78,69,94,16,4,5,21,110,54,6156.500000000000000,15.300000000000001
,E33047291,366829.992000000030000,154003.861999999990000,438,138,63,22,95,21,7,5,2,38,47,2970.699999999999800,8.400000000000000
,E33047088,359669.094999999970000,173750.314000000010000,435,48,149,102,58,24,10,9,26,4,5,7198.500000000000000,16.899999999999999
,E33047211,373182.228000000000000,164966.522000000000000,442,101,66,43,129,21,4,17,10,29,22,5217.100000000000400,13.300000000000001
,E33047290,366734.549000000000000,154484.744000000010000,532,195,97,37,64,13,5,2,6,52,61,2846.900000000000100,6.800000000000000
,E33047218,379131.579000000030000,166522.880000000000000,273,20,41,27,25,5,0,0,4,108,43,1264.300000000000000,10.400000000000000
,E33047299,357605.011000000000000,179019.059000000010000,343,82,55,79,22,9,3,3,2,55,33,1771.000000000000000,6.900000000000000
,E33047219,371266.885000000010000,167800.684000000010000,317,9,36,57,64,17,4,2,3,99,26,2572.400000000000100,13.400000000000000
,E33047298,356524.602000000010000,179208.054999999990000,227,47,24,21,18,4,3,2,0,50,58,805.000000000000000,6.800000000000000
,E33047206,372934.021000000010000,165168.568999999990000,412,132,45,26,51,6,2,2,1,104,43,1589.099999999999900,6.000000000000000
,E33047287,368528.755999999990000,155490.864000000000000,265,32,32,18,26,3,0,2,27,70,55,6950.300000000000200,49.600000000000001
,E33047207,374484.614999999990000,165500.467999999990000,405,116,57,22,53,5,2,2,6,96,46,2403.199999999999800,9.100000000000000
,E33047286,368919.793000000010000,154757.377000000010000,673,181,156,73,107,21,10,4,10,51,60,5130.000000000000000,9.100000000000000
,E33047204,372566.977000000010000,165021.682000000000000,493,93,61,52,117,15,5,8,8,81,53,4127.199999999999800,11.500000000000000
,E33047285,369644.020000000020000,155090.084999999990000,444,63,75,41,68,21,3,1,3,82,87,2560.199999999999800,9.300000000000001
,E33047205,372798.417000000020000,165580.416999999990000,863,122,138,104,261,62,31,25,13,72,35,10801.500000000000000,14.300000000000001
,E33047284,370023.065000000000000,154201.287000000010000,424,43,71,70,99,42,4,1,3,39,52,3692.900000000000100,11.100000000000000
,E33047202,374272.455000000020000,166123.159000000010000,220,40,34,18,31,3,2,4,22,52,14,4411.699999999999800,28.600000000000001
,E33047283,364578.853000000000000,158320.668999999990000,327,38,40,35,55,21,3,2,3,70,60,2366.599999999999900,12.000000000000000
,E33047203,371783.382999999970000,166102.052000000000000,295,37,53,32,61,6,0,6,4,66,30,2232.599999999999900,11.199999999999999
,E33047282,364170.495000000000000,155482.018000000010000,287,26,98,40,40,13,1,2,2,45,20,1809.700000000000000,8.199999999999999
,E33047200,375505.733000000010000,165211.912000000010000,303,52,63,24,41,6,1,2,3,81,30,1762.200000000000000,9.199999999999999
,E33047281,363699.854999999980000,157097.111999999990000,393,63,54,28,63,31,2,3,1,91,57,2490.900000000000100,10.199999999999999
,E33047201,374772.091000000010000,165607.515000000010000,254,43,31,5,23,1,1,1,6,100,43,1485.000000000000000,13.400000000000000
,E33047280,365402.456000000010000,156431.888000000010000,675,105,96,16,127,49,4,5,10,122,141,5334.899999999999600,12.900000000000000
,E33047416,360259.881999999980000,174763.915000000010000,290,59,65,32,9,1,4,1,1,57,61,909.600000000000020,5.300000000000000
,E33047497,358014.792000000020000,170589.234000000000000,280,62,44,27,13,7,1,1,1,62,62,957.899999999999980,6.100000000000000
,E33047417,359748.211000000010000,174578.222000000010000,349,63,47,19,14,13,3,5,0,87,98,1226.800000000000000,7.500000000000000
,E33047496,358073.543999999990000,171465.831000000010000,273,43,71,46,27,7,3,9,4,37,26,2079.099999999999900,9.900000000000000
,E33047414,359217.961000000010000,173991.894000000000000,375,115,83,33,14,3,2,6,6,47,66,2021.200000000000000,7.700000000000000
,E33047495,358302.889000000020000,170862.124000000010000,246,49,57,40,24,2,3,2,2,25,42,1462.000000000000000,8.199999999999999
,E33047415,359175.626999999980000,173793.196999999990000,309,63,112,50,24,13,4,6,4,16,17,2078.500000000000000,7.500000000000000
,E33047494,362540.629000000020000,171346.829000000000000,278,82,45,17,19,1,1,1,0,61,51,721.200000000000050,4.300000000000000
,E33047412,360200.739000000000000,174460.500999999990000,278,59,52,31,22,5,1,0,4,54,50,1310.800000000000000,7.500000000000000
,E33047493,362831.015000000010000,171477.927000000000000,376,84,84,11,3,2,0,0,0,71,121,512.100000000000020,2.800000000000000
,E33047413,359460.184000000010000,174416.261000000000000,370,36,37,12,5,1,2,0,3,153,121,816.000000000000000,8.500000000000000
,E33047492,362001.978999999990000,170897.840999999990000,415,75,32,20,15,6,4,2,4,135,122,1649.800000000000000,10.400000000000000
,E33047208,374080.706999999990000,165116.266000000000000,282,64,35,22,67,12,0,4,9,51,18,2913.300000000000200,13.699999999999999
,E33047656,333350.983000000010000,161392.744000000010000,257,89,37,5,19,4,2,1,2,50,48,881.700000000000050,5.500000000000000
,E33047657,333224.440999999990000,161648.182999999990000,254,82,42,3,15,7,6,1,12,50,36,2348.400000000000100,14.000000000000000
,E33047654,332562.190999999990000,161559.768000000010000,209,54,64,11,33,10,5,1,1,18,12,1351.400000000000100,7.500000000000000
,E33047655,332461.596000000020000,161350.597000000010000,309,82,70,14,28,11,4,4,3,50,43,1678.099999999999900,7.800000000000000
,E33047652,332851.387999999980000,161220.878000000000000,383,84,80,11,46,21,10,2,15,63,51,4420.199999999999800,16.399999999999999
,E33047653,332164.031000000020000,161567.848999999990000,316,91,94,18,37,7,3,1,1,36,28,1475.500000000000000,5.900000000000000
,E33047650,331943.178000000010000,161738.779000000010000,449,115,165,49,64,21,5,3,5,13,9,3373.800000000000200,7.900000000000000
,E33047448,361177.668999999990000,173392.989000000000000,290,58,83,71,28,8,1,4,3,9,25,1931.500000000000000,7.500000000000000
,E33047651,332080.342000000000000,160633.772000000000000,340,116,72,18,26,10,3,3,7,43,42,2479.099999999999900,9.699999999999999
,E33047449,356739.260000000010000,172945.185000000000000,297,43,74,34,17,4,7,1,9,80,28,2408.900000000000100,12.699999999999999
,E33047658,332067.194000000020000,161045.535999999990000,495,168,144,47,59,16,9,2,5,34,11,3173.900000000000100,7.100000000000000
,E33047659,332345.727000000010000,160663.861000000000000,500,144,130,39,50,31,11,5,22,33,35,6760.100000000000400,15.600000000000000
,E33045687,361763.556999999970000,183478.102000000010000,1202,83,129,366,280,83,102,86,73,0,0,26208.700000000001000,21.800000000000001
,E33045607,359712.052000000030000,172751.902999999990000,844,117,318,158,118,53,39,22,19,0,0,9780.899999999999600,11.600000000000000
,E33045686,361434.929000000000000,183550.704000000000000,840,72,111,274,209,44,42,18,70,0,0,22248.900000000001000,26.500000000000000
,E33045604,359588.528999999980000,172682.276000000010000,3150,313,943,767,502,228,136,137,124,0,0,46562.800000000003000,14.800000000000001
,E33045685,370975.783000000000000,172527.883000000000000,261,27,22,59,62,19,6,6,8,34,18,3245.000000000000000,15.500000000000000
,E33045605,360203.917000000020000,172107.880999999990000,482,76,200,106,48,22,6,9,14,1,0,5097.199999999999800,10.600000000000000
,E33045684,369619.767999999980000,176034.826000000000000,760,44,99,271,164,57,38,38,21,11,17,10851.100000000000000,14.800000000000001
,E33045602,359530.803000000010000,172619.807999999990000,834,102,292,160,119,54,34,39,34,0,0,11566.799999999999000,13.900000000000000
,E33045683,379201.640000000010000,173900.774999999990000,323,16,12,52,116,24,11,2,17,57,16,4887.600000000000400,19.600000000000001
,E33045603,360466.507999999970000,171892.177000000000000,324,49,122,84,43,12,7,7,0,0,0,2484.599999999999900,7.700000000000000
,E33045682,357262.467000000000000,180435.515000000010000,454,23,97,130,108,22,21,27,10,7,9,6312.300000000000200,14.400000000000000
